STCODE,FORMAT,REPBLK,SUBPLOT,YEAR,MONTH,DAY,TRANSECT,STATION,TRAPTYPE,SPECIES,CAPSTATUS,LIVEDEAD,TAGLEFT,TAGRIGHT,TOENUMBER,BODYLENGTH,TAILLENGTH,WEIGHT,SEX,REPSTATUS,DEADNUMBER,NOTENUMBER1,PROCESSED,PUBIC,PREG
WE026,1,1,5,1995,1,1,1,1,S,CLCA,N,D,,,,,,15.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,1,1,S,CLCA,N,L,,4518,,,,17.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,1,2,S,MIOR,N,L,,4519,,,,12.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,1,2,S,MIOR,N,L,,4520,,,,13.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,1,4,S,SOSP,N,D,,,,,,6.0,U,U,,,,,
WE026,1,1,5,1995,1,1,1,4,S,MIOR,N,L,,4521,,,,18.0,F,P,,,,,
WE026,1,1,5,1995,1,1,1,5,S,SOSP,N,D,,,,,,7.0,U,U,,,,,
WE026,1,1,5,1995,1,1,1,10,S,TATO,N,L,76,77,,,,76.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,2,1,S,TATO,N,D,,,,,,77.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,2,1,S,PEMA,N,L,,4522,,,,15.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,2,2,S,CLCA,N,D,,,,,,12.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,2,2,S,TATO,N,L,78,79,,,,95.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,2,3,S,CLCA,N,L,,4523,,,,20.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,2,4,S,MIOR,N,L,,4524,,,,13.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,2,5,S,SOSP,N,D,,,,,,7.0,F,U,,,,,
WE026,1,1,5,1995,1,1,2,8,S,SOSP,N,D,,,,,,6.0,U,U,,,,,
WE026,1,1,5,1995,1,1,2,6,S,TATO,N,L,80,81,,,,84.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,2,7,S,CLCA,N,L,,4724,,,,20.0,F,L,,,,,
WE026,1,1,5,1995,1,2,1,2,S,MIOR,N,L,,4526,,,,12.0,U,U,,,,,
WE026,1,1,5,1995,1,2,1,2,S,ZATR,N,L,,4527,,,,21.0,F,NL,,,,,
WE026,1,1,5,1995,1,2,1,3,S,SOSP,N,D,,,,,,9.0,U,U,,,,,
WE026,1,1,5,1995,1,2,1,5,S,SOTR,N,D,,,,,,5.0,U,U,,,,,
WE026,1,1,5,1995,1,2,1,6,S,TATO,N,L,86,87,,,,71.0,M,TR,,,,,
WE026,1,1,5,1995,1,2,1,9,S,GLSA,N,L,89,88,,,,136.0,M,TR,,,,,
WE026,1,1,5,1995,1,2,2,5,S,MIOR,N,D,,4528,,,,14.0,M,TR,,,,,
WE026,1,1,5,1995,1,3,2,1,S,ENES,N,L,,,3,,,,F,U,,,,,
WE026,1,1,5,1995,1,3,2,4,S,TATO,N,L,94,95,,,,81.0,M,TR,,,,,
WE026,1,1,5,1995,1,4,1,2,S,GLSA,N,D,,,,,,83.0,M,TR,,,,,
WE026,1,1,5,1995,1,4,1,4,S,CLCA,N,L,,4532,,,,15.0,M,TR,,,,,
WE026,1,1,5,1995,1,4,1,5,S,SOTR,N,D,,,,,,5.0,U,U,,,,,
WE026,1,1,5,1995,1,4,1,6,S,TATO,N,D,96,97,,,,75.0,F,P,,,,,
WE026,1,1,5,1995,1,4,1,8,S,SOTR,N,L,,4533,,,,6.0,U,U,,,,,
WE026,1,1,5,1995,1,4,2,1,S,MIOR,N,D,,,,,,17.0,F,NL,,,,,
WE026,1,1,5,1995,1,4,2,3,S,CLCA,N,L,,4534,,,,15.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,4,6,S,CLCA,N,D,,,,,,23.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,4,5,P,SOTR,N,D,,,,,,4.0,U,U,,,,,
WE026,1,1,5,1995,1,1,4,5,S,CLCA,N,D,,,,,,13.0,F,NL,,,,,
WE026,1,1,5,1995,1,1,4,2,S,PEMA,N,L,,4722,,,,14.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,4,1,P,SOTR,N,D,,,,,,4.0,U,U,,,,,
WE026,1,1,5,1995,1,1,4,1,S,TATO,N,L,124,174,,,,84.0,M,TR,,,,,
WE026,1,1,5,1995,1,1,3,5,S,SOSP,N,D,,,,,,7.0,U,U,,,,,
WE026,1,1,5,1995,1,1,3,3,S,TATO,N,L,166,177,,,,83.0,F,P,,,,,
WE026,1,1,17,1995,2,4,4,10,S,CLCA,R,L,,4711,,,,20.0,M,TR,,,,,
WE026,1,1,17,1995,2,4,4,10,S,CLCA,R,L,,4714,,,,15.0,F,NL,,,,,
WE026,1,1,17,1995,2,4,4,7,S,CLCA,R,L,,4514,,,,18.0,F,P,,,,,
WE026,1,1,19,1995,1,4,3,7,S,TATO,R,L,7,8,,,,74.0,M,TR,,,,,
WE026,1,1,19,1995,1,4,1,2,S,GLSA,R,D,24,25,,,,95.0,M,TR,,,,,
WE026,1,1,5,1996,11,6,2,1,P,SOTR,N,D,,,,,,,U,,5-1,,,,
WE026,1,1,5,1996,11,6,2,2,S,SOTR,N,L,132,,,6.00,4.50,4.0,U,NL,,,,,
WE026,1,1,5,1996,11,6,3,9,S,TATO,N,L,1442,,,14.00,8.00,77.0,M,NL,,,,,
WE026,1,1,5,1996,11,7,2,2,S,TATO,R,L,1442,,,,,,M,,,,,,
WE026,1,1,5,1996,11,8,3,7,S,TATO,R,L,1442,,,,,,M,,,,,,
WE026,1,1,5,1996,11,12,3,8,S,TATO,R,L,1442,,,,,,M,TR,,,,,
WE026,1,1,5,1996,11,6,4,2,S,TATO,N,L,127,,,12.00,8.50,95.0,M,TR,,,,,
WE026,1,1,5,1996,11,6,4,7,S,TATO,N,L,1447,,,14.00,9.50,92.0,F,NL,,,,,
WE026,1,1,5,1996,11,8,2,4,S,TATO,R,L,1447,,,,,,F,,,,,,
WE026,1,1,5,1996,11,6,1,10,S,PEMA,N,L,,141,,9.50,9.00,16.5,M,TR,,,,,
WE026,1,1,5,1996,11,7,1,10,S,PEMA,R,L,,141,,,,,M,,,,,,
WE026,1,1,5,1996,11,12,1,10,S,PEMA,R,L,,141,,,,,M,TR,,,,,
WE026,1,1,5,1996,11,6,3,10,P,SOTR,N,D,,,,,,,U,,5-2,,,,
WE026,1,1,5,1996,11,6,3,10,P,SOTR,N,D,,,,,,,U,,5-3,,,,
WE026,1,1,5,1996,11,6,4,3,S,CLCA,N,D,,,,,,,U,,5-4,,,,
WE026,1,1,5,1996,11,6,4,4,S,TATO,N,L,,172,,10.00,10.50,79.0,M,TR,,,,,
WE026,1,1,5,1996,11,7,4,5,S,TATO,R,L,,172,,,,,M,,,,,,
WE026,1,1,5,1996,11,8,4,10,S,TATO,R,L,,172,,,,,M,,,,,,
WE026,1,1,5,1996,11,7,1,1,S,GLSA,N,L,142,,,18.00,13.00,167.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,1,1,S,GLSA,R,L,142,,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,7,2,1,P,SOSP,N,D,,,,,,,U,,5-5,,,,
WE026,1,1,5,1996,11,7,2,1,P,MIOR,N,L,162,,,6.00,1.80,13.0,F,,,1,,,
WE026,1,1,5,1996,11,7,4,1,S,TATO,E,L,,,,,,,U,,,2,,,
WE026,1,1,5,1996,11,7,1,9,S,TATO,N,L,,155,,12.00,11.00,93.0,M,TR,,,,,
WE026,1,1,5,1996,11,8,1,8,S,TATO,R,L,,155,,,,,M,,,,,,
WE026,1,1,5,1996,11,7,2,10,S,PEMA,N,L,,137,,7.50,7.00,14.0,F,NL,,,,,
WE026,1,1,5,1996,11,8,2,2,S,PEMA,R,L,,137,,,,,F,,,,,,
WE026,1,1,5,1996,11,7,4,3,S,GLSA,N,L,,146,,13.00,11.00,142.0,M,TD,,,,,
WE026,1,1,5,1996,11,7,4,3,S,TATO,N,L,,129,,10.00,6.00,71.0,F,NL,,,,,
WE026,1,1,5,1996,11,12,3,4,S,TATO,R,L,,129,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,8,1,7,P,SOSP,N,L,,167,,5.00,5.00,6.0,U,,,,,,
WE026,1,1,5,1996,11,8,2,1,S,GLSA,N,L,,1745,,16.00,15.00,147.0,M,TD,,,,,
WE026,1,1,5,1996,11,12,2,1,S,GLSA,R,L,,1745,,,,,M,NL,,,,,
WE026,1,1,5,1996,11,8,2,1,S,GLSA,N,L,,147,,15.00,13.00,139.0,F,NL,,,,,
WE026,1,1,5,1996,11,15,2,6,S,GLSA,R,L,,147,,,,,F,,,,,,
WE026,1,1,5,1996,11,8,2,3,S,GLSA,R,L,100,278,,,,,F,,,,,,
WE026,1,1,5,1996,11,8,2,8,P,CLCA,R,L,,4724,,,,,F,,,,,,
WE026,1,1,5,1996,11,12,2,8,P,CLCA,R,L,,4724,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,8,3,1,S,GLSA,N,L,,1766,,15.00,13.00,93.0,F,NL,,1,,,
WE026,1,1,5,1996,11,8,3,9,S,TATO,R,L,,432,,,,,M,,,,,,
WE026,1,1,5,1996,11,8,4,2,S,TATO,N,L,,1726,,12.50,11.00,87.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,4,2,S,TATO,R,L,,1726,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,14,4,3,S,TATO,R,L,,1726,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,12,2,2,S,PEMA,N,L,,106,,7.50,8.00,15.0,M,TR,,,,,
WE026,1,1,5,1996,11,12,2,4,S,TATO,R,L,117xx,,,,,,F,NL,,1,,,
WE026,1,1,5,1996,11,12,2,5,S,TATO,N,L,,111,,13.00,12.00,81.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,2,10,S,TATO,R,L,,111,,,,,F,NL,,,,,
WE026,1,1,5,1996,11,12,2,10,S,PEMA,N,L,,108,,7.00,8.50,10.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,1,9,S,GLSA,R,L,,1765,,,,,M,TR,,,,,
WE026,1,1,19,1996,11,13,1,6,S,GLSA,N,L,,1765,,12.50,14.00,139.0,M,TD,,,,,
WE026,1,1,5,1996,11,13,2,6,S,TATO,N,L,,121,,11.50,11.00,98.0,M,TR,,,,,
WE026,1,1,5,1996,11,15,2,5,S,TATO,R,L,,121,,,,,M,TR,,,,,
WE026,1,1,5,1996,11,13,3,6,P,DITE,N,L,,,2,7.00,4.00,10.5,U,,,,,,
WE026,1,1,19,1996,11,12,2,4,P,ENES,N,L,,,2,5.00,,2.0,U,,,4,,,
WE026,1,2,3,1996,10,24,1,7,P,SOTR,N,L,,,2,5.50,4.50,5.0,U,TR,,,,,
WE026,1,3,14,1996,10,11,4,3,S,SOSP,N,L,,,2,6.50,5.40,7.6,U,,,,,,
WE026,1,1,5,1996,11,13,4,2,S,TATO,R,L,,1492,,,,,M,TR,,,,,
WE026,1,1,5,1996,11,13,4,6,S,PEMA,N,L,,115,,7.50,8.50,15.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,4,7,S,TATO,N,L,,117,,13.00,12.00,87.0,F,NL,,,,,
WE026,1,1,5,1996,11,13,4,10,S,TATO,N,L,,114,,13.00,11.00,83.0,M,TR,,,,,
WE026,1,1,5,1996,11,14,2,7,S,GLSA,N,L,,101,,16.00,13.00,131.0,M,TR,,,,,
WE026,1,1,5,1996,11,14,4,8,P,SOTR,N,D,,,,,,,U,,5-6,,,,
WE026,1,1,5,1996,11,14,4,9,S,GLSA,N,L,,119,,16.00,14.00,151.0,F,NL,,,,,
WE026,1,1,5,1996,11,15,2,10,P,SOTR,N,D,,,,,,,U,,5-7,,,,
WE026,1,1,5,1996,11,15,4,6,S,PEMA,N,L,,1737,,7.00,6.50,15.0,F,NL,,,,,
WE026,1,1,5,1996,11,15,3,10,P,SOTR,N,D,,,,,,,U,,5-8,,,,
WE026,1,1,5,1996,11,15,3,8,S,TATO,P,L,,1749,,12.50,7.00,92.0,F,NL,,1,,,
WE026,1,1,17,1996,11,5,1,5,S,PEMA,N,L,168,,,7.50,7.00,14.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,1,6,S,PEMA,R,L,168,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,1,3,S,PEMA,R,L,168,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,1,8,P,SOSP,N,L,,154,,6.00,5.00,6.0,U,,,,,,
WE026,1,1,17,1996,11,5,1,8,S,PEMA,N,L,,131,,9.00,7.50,13.0,M,TR,,,,,
WE026,1,1,17,1996,11,6,1,10,S,PEMA,R,L,,131,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,1,5,S,PEMA,R,L,,131,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,1,2,S,PEMA,R,L,,131,,,,,M,,,,,,
WE026,1,1,17,1996,11,5,2,1,S,PEMA,N,L,191,,,7.20,7.00,17.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,2,2,S,PEMA,R,L,191,,,,,,F,,,,,,
WE026,1,1,17,1996,11,7,2,1,S,PEMA,R,L,191,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,2,2,S,PEMA,R,L,191,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,2,5,S,PEMA,N,L,1298,,,8.00,7.50,14.0,F,NL,,,,,
WE026,1,1,17,1996,11,5,2,6,S,PEMA,N,L,181,,,9.00,8.00,16.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,2,7,S,PEMA,R,L,181,,,,,,F,,,,,,
WE026,1,1,17,1996,11,7,2,4,S,PEMA,R,L,181,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,2,3,S,PEMA,R,L,181,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,2,6,S,PEMA,R,L,181,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,2,8,S,PEMA,N,L,182,,,8.00,8.00,15.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,2,4,S,PEMA,R,L,182,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,2,5,S,PEMA,R,L,182,,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,2,7,S,PEMA,R,L,182,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,3,1,S,PEMA,N,L,183,,,8.00,7.50,17.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,3,1,S,PEMA,R,L,183,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,3,7,S,PEMA,R,L,183,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,3,3,S,PEMA,N,L,184,,,9.00,8.00,22.0,M,TR,,,,,
WE026,1,1,17,1996,11,6,3,10,S,PEMA,R,D,184,,,,,,M,,17-2,,,,
WE026,1,1,17,1996,11,5,3,4,S,PEMA,N,L,189,,,8.30,7.00,17.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,3,5,S,PEMA,R,L,189,,,,,,F,,,,,,
WE026,1,1,17,1996,11,5,1,1,S,TATO,N,L,200,,,12.50,8.00,74.0,M,TR,,,,,
WE026,1,1,17,1996,11,6,1,5,S,TATO,R,L,200,,,,,,M,,,,,,
WE026,1,1,17,1996,11,7,1,5,S,TATO,R,L,200,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,1,6,S,TATO,R,L,200,,,,,,M,,,,,,
WE026,1,1,17,1996,11,5,1,3,S,PEMA,N,D,,,,,,,U,,17-1,,,,
WE026,1,1,17,1996,11,6,2,2,S,PEMA,N,L,1458,,,9.00,7.00,19.0,F,NL,,,,,
WE026,1,1,17,1996,11,7,2,2,S,PEMA,R,L,1458,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,2,3,S,PEMA,R,L,1458,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,2,1,S,PEMA,R,L,1458,,,,,,F,,,,,,
WE026,1,1,17,1996,11,13,2,1,S,PEMA,R,L,1458,,,,,,F,,,,,,
WE026,1,1,17,1996,11,14,2,3,S,PEMA,R,L,1458,,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,2,1,S,PEMA,R,L,1458,,,,,,F,NL,,,,,
WE026,1,1,17,1996,11,6,3,8,S,PEMA,N,L,171,,,8.00,7.50,17.0,F,NL,,,,,
WE026,1,1,17,1996,11,7,3,9,S,PEMA,R,L,171,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,3,10,S,PEMA,R,L,171,,,,,,F,,,,,,
WE026,1,1,17,1996,11,13,3,10,S,PEMA,R,L,171,,,,,,F,,,,,,
WE026,1,1,17,1996,11,6,3,9,S,PEMA,R,L,1332,,,,,,M,,,,,,
WE026,1,3,15,1996,10,15,2,2,S,PEMA,R,L,1332,,,,,,M,,,,,,
WE026,1,1,17,1996,11,6,4,2,S,PEMA,N,L,1433,,,8.00,8.00,16.0,F,NL,,,,,
WE026,1,1,17,1996,11,7,4,6,S,PEMA,R,L,1433,,,,,,F,,,,,,
WE026,1,1,17,1996,11,14,4,3,S,PEMA,R,L,1433,,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,4,6,S,PEMA,R,L,1433,,,,,,F,,,,,,
WE026,1,1,17,1996,11,6,4,3,S,TATO,N,L,1451,,,13.50,11.50,88.0,M,TR,,,,,
WE026,1,1,17,1996,11,6,4,10,S,PEMA,N,L,196,,,7.00,6.50,15.0,F,NL,,,,,
WE026,1,1,17,1996,11,7,4,7,S,PEMA,R,L,196,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,4,4,S,PEMA,R,L,196,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,4,10,S,PEMA,R,L,196,,,,,,F,,,,,,
WE026,1,1,17,1996,11,14,4,3,S,PEMA,R,L,196,,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,4,5,S,PEMA,R,D,196,,,,,,F,,17-7,,,,
WE026,1,1,17,1996,11,6,1,2,P,DITE,N,L,,,1,7.50,4.50,15.0,U,,,,,,
WE026,1,1,19,1996,11,12,4,1,P,ENES,N,L,,,1,4.00,5.00,3.0,U,,,,,,
WE026,1,2,2,1996,10,23,4,5,P,SOTR,N,L,,,1,6.00,5.00,6.5,U,L,,,,,
WE026,1,3,14,1996,10,11,4,10,S,DITE,N,L,,,1,21.50,,99.0,U,,,,,,
WE026,1,1,17,1996,11,6,1,5,S,PEMA,N,L,130,,,7.50,7.00,15.0,F,NL,,,,,
WE026,1,1,17,1996,11,6,1,8,S,PEMA,N,L,1449,,,7.50,7.00,17.5,F,,,,,,
WE026,1,1,17,1996,11,7,1,2,S,PEMA,R,L,1449,,,,,,F,,,,,,
WE026,1,1,17,1996,11,7,1,7,S,TATO,N,L,158,,,13.00,8.00,81.0,M,TR,,,,,
WE026,1,1,17,1996,11,8,1,8,S,TATO,R,L,158,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,1,2,S,TATO,R,L,158,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,1,3,S,TATO,R,L,158,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,1,6,S,TATO,R,L,158,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,1,8,S,TATO,R,L,158,,,,,,M,,,,,,
WE026,1,1,17,1996,11,7,1,9,S,PEMA,N,L,128,,,8.50,8.00,16.0,M,TR,,,,,
WE026,1,1,17,1996,11,12,1,9,S,PEMA,R,L,128,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,1,7,S,PEMA,R,L,128,,,,,,M,,,,,,
WE026,1,1,17,1996,11,7,2,1,S,PEMA,N,L,126,,,8.00,8.00,18.0,M,TR,,,,,
WE026,1,1,17,1996,11,8,2,2,S,PEMA,R,L,126,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,2,3,S,PEMA,R,L,126,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,2,1,S,PEMA,R,L,126,,,,,,M,,,,,,
WE026,1,1,17,1996,11,7,2,9,S,SCOR,N,L,,,,13.00,3.00,58.0,M,TR,,1,,,
WE026,1,1,17,1996,11,7,3,8,S,CLCA,N,L,1457,,,10.00,4.00,19.0,F,NL,,,,,
WE026,1,1,17,1996,11,7,3,10,S,PEMA,RE,L,,,,,,,F,,,2,,,
WE026,1,1,17,1996,11,7,4,1,S,TATO,N,L,151,,,15.00,8.50,101.0,F,NL,,,,,
WE026,1,1,17,1996,11,15,4,1,S,TATO,R,L,151,,,,,,F,,,,,,
WE026,1,1,17,1996,11,7,4,6,S,PEMA,N,L,1456,,,8.20,7.50,16.0,F,NL,,,,,
WE026,1,1,17,1996,11,8,4,6,S,PEMA,R,L,1456,,,,,,F,,,,,,
WE026,1,1,17,1996,11,7,4,8,S,TATO,N,L,166,,,14.00,6.00,95.0,M,TR,,,,,
WE026,1,1,17,1996,11,8,4,8,S,TATO,R,L,166,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,4,9,S,TATO,R,L,166,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,4,10,S,TATO,R,L,166,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,4,10,S,TATO,R,L,166,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,4,9,S,TATO,R,L,166,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,3,6,S,TATO,R,L,269,270,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,2,9,S,TATO,R,L,269,270,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,3,9,S,TATO,R,L,269,270,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,3,8,S,TATO,R,L,269,270,,,,,M,,,,,,
WE026,1,3,15,1996,10,16,1,9,S,TATO,R,L,269,270,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,3,9,S,TATO,N,L,1702,,,14.00,11.50,83.0,M,TR,,,,,
WE026,1,1,17,1996,11,12,3,10,S,TATO,R,L,1702,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,3,8,S,TATO,R,L,1702,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,3,7,S,TATO,R,L,1702,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,3,10,S,PEMA,N,D,,,,,,,U,,17-3,,,,
WE026,1,1,17,1996,11,8,4,2,S,TATO,N,L,1708,,,14.00,10.50,82.5,M,TR,,,,,
WE026,1,1,17,1996,11,12,4,6,S,TATO,R,L,1708,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,4,6,S,TATO,R,L,1708,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,4,5,S,TATO,R,L,1708,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,4,3,S,TATO,R,L,1708,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,4,3,S,PEMA,N,L,1711,,,8.00,8.50,17.0,M,TR,,,,,
WE026,1,1,17,1996,11,13,4,3,S,PEMA,R,L,1711,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,4,10,S,TATO,N,L,1471,,,13.50,7.50,100.0,M,TR,,,,,
WE026,1,1,17,1996,11,15,4,10,S,TATO,R,L,1471,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,1,1,S,TATO,N,L,1722,,,13.00,8.50,86.0,M,TR,,,,,
WE026,1,1,17,1996,11,12,2,6,S,TATO,R,L,1722,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,2,4,S,TATO,R,L,1722,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,2,4,S,TATO,R,L,1722,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,1,2,S,TATO,R,L,1722,,,,,,M,,,,,,
WE026,1,1,17,1996,11,8,1,4,S,TATO,N,L,1710,,,13.50,10.00,68.0,F,NL,,,,,
WE026,1,1,17,1996,11,12,2,1,S,TATO,R,L,1710,,,,,,F,,,,,,
WE026,1,1,17,1996,11,13,2,1,S,TATO,R,L,1710,,,,,,F,,,,,,
WE026,1,1,17,1996,11,14,1,8,S,TATO,R,L,1710,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,1,9,S,TATO,R,L,1388,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,2,7,S,TATO,R,L,1388,,,,,,F,,,,,,
WE026,1,1,17,1996,11,13,2,6,S,TATO,R,L,1388,,,,,,F,,,1,,,
WE026,1,3,15,1996,10,11,4,10,S,TATO,N,L,1388,,,13.50,10.75,80.0,F,,,,,,
WE026,1,3,15,1996,10,15,4,3,S,TATO,R,L,1388,,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,1,9,S,TATO,R,L,,1271,,,,,F,,,,,,
WE026,1,1,17,1996,11,13,1,9,S,TATO,R,L,,1271,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,1,10,S,TATO,R,L,,1271,,,,,F,,,,,,
WE026,1,3,15,1996,10,16,4,10,S,TATO,N,L,,1271,,12.50,8.50,81.0,F,NL,,,,,
WE026,1,3,15,1996,10,18,4,8,S,TATO,R,L,,1271,,,,,F,,,,,,
WE026,1,1,17,1996,11,8,1,10,S,TATO,R,L,158,157,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,2,4,S,PEMA,P,L,,198,,8.00,8.00,19.0,F,NL,,1,,,
WE026,1,1,17,1996,11,12,2,8,S,TATO,N,L,1701,,,15.50,9.50,92.0,M,TR,,,,,
WE026,1,1,17,1996,11,13,3,3,S,TATO,R,L,1701,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,3,1,S,TATO,N,L,1721,,,14.00,9.00,81.0,F,NL,,,,,
WE026,1,1,17,1996,11,13,2,3,S,TATO,R,L,1721,,,,,,F,,,,,,
WE026,1,1,17,1996,11,14,2,2,S,TATO,R,L,1721,,,,,,F,,,,,,
WE026,1,1,17,1996,11,15,2,5,S,TATO,R,L,1721,,,,,,F,,,,,,
WE026,1,1,17,1996,11,12,3,8,S,TATO,R,L,1386,,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,3,7,S,TATO,R,L,1386,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,3,3,S,TATO,R,L,1386,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,3,7,S,TATO,R,L,1386,,,,,,M,TR,,,,,
WE026,1,3,15,1996,10,11,4,7,S,TATO,N,L,1386,,,12.00,10.00,71.0,M,,,,,,
WE026,1,3,15,1996,10,16,4,7,S,TATO,R,L,1386,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,2,9,S,PEMA,R,L,,1348,,,,,M,,,,,,
WE026,1,1,17,1996,11,13,3,9,S,PEMA,R,L,,1348,,,,,M,,,,,,
WE026,1,3,15,1996,10,11,2,4,S,PEMA,N,L,,1348,,7.50,9.00,15.5,M,TR,,,,,
WE026,1,3,15,1996,10,15,2,4,S,PEMA,R,L,,1348,,,,,M,,,,,,
WE026,1,3,15,1996,10,17,3,5,S,PEMA,R,L,,1348,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,4,1,S,TATO,N,L,1717,,,12.50,9.50,80.0,M,TR,,,,,
WE026,1,1,17,1996,11,12,4,1,S,PEMA,N,L,1725,,,7.50,8.00,18.0,M,TR,,,,,
WE026,1,1,17,1996,11,13,4,2,S,PEMA,R,L,1725,,,,,,M,,,,,,
WE026,1,1,17,1996,11,14,4,4,S,PEMA,R,L,1725,,,,,,M,,,,,,
WE026,1,1,17,1996,11,15,4,3,S,PEMA,R,L,1725,,,,,,M,,,,,,
WE026,1,1,17,1996,11,12,4,4,S,CLCA,N,D,,,,,,,U,,17-4,,,,
WE026,1,1,17,1996,11,12,4,5,S,PEMA,N,L,1720,,,8.50,8.00,16.0,F,NL,,,,,
